id;funcloc;material_number;equipment_description;status;sort_field;unique_id;qr_code_link;created_at
EMO002949;FP-01-SP1-CPO-T018-A006;;"AC MOTOR;380V,50Hz,45kW,6P,280M,B3";Installed;SP1.CP.C5A/AGT1/M;51;https://www.safesave.info/MIC.php?id=Fajar-MotorList51;2023-10-26 14:45:52
EMO000474;FP-01-SP1-CPO-T018-A007;;"AC MOTOR;TECO380V,50Hz,55kW,6P,280M,B3";Installed;SP1.CP.C5A/AGT2/M;52;https://www.safesave.info/MIC.php?id=Fajar-MotorList52;2023-10-26 14:45:53
EMO000476;FP-01-SP1-CPO-T019-P030;;"AC MOTOR;380V,50Hz,22kW,4P,180L,B3";Installed;SP1.CP.C16/P1/M;53;https://www.safesave.info/MIC.php?id=Fajar-MotorList53;2023-10-26 14:45:54
EMO000545;FP-01-SP1-CPO-T020-A008;;"MOTOR AC;22KW;46A;6P;380V;B";Installed;SP1.CP.C18/AGT/M;54;https://www.safesave.info/MIC.php?id=Fajar-MotorList54;2023-10-26 14:45:55
EMO000481;FP-01-SP1-CPO-T022-P033;;"MOTOR AC TECO ;37KW;70,9A;4P;380V;B";Installed;SP1.CP.T7/P1/M;55;https://www.safesave.info/MIC.php?id=Fajar-MotorList55;2023-10-26 14:45:56
EMO000105;FP-01-SP1-CPO-T023-P036;;"MOTOR AC;7,5KW;16A;4P;380V;B";Installed;SP1.CP.C15/P3/M;56;https://www.safesave.info/MIC.php?id=Fajar-MotorList56;2023-10-26 14:45:57
EMO000487;FP-01-SP1-CPO-T026-P024;;"MOTOR AC;7,5KW;14,5A;4P;380V;B";Installed;SP1.CP.T5/P1/M;57;https://www.safesave.info/MIC.php?id=Fajar-MotorList57;2023-10-26 14:45:58
EMO003727;FP-01-SP1-CPO-TH01;;MOTOR AC;Installed;SP1.CP.THK1/M;58;https://www.safesave.info/MIC.php?id=Fajar-MotorList58;2023-10-26 14:45:59
EMO000489;FP-01-SP1-CPO-TH05;;"MOTOR AC;7,5KW;16A;4P;380V";Installed;SP1.CP.THK3B/GB/M;59;https://www.safesave.info/MIC.php?id=Fajar-MotorList59;2023-10-26 14:46:00
EMO000491;FP-01-SP1-CPO-TH04;;"MOTOR AC;7,5KW;15A;4P;380V";Installed;SP1.CP.THK3A/GB/M;60;https://www.safesave.info/MIC.php?id=Fajar-MotorList60;2023-10-26 14:46:01
EMO000490;FP-01-SP1-CPO-TH03;;MOTOR,AC,HXAV132S,ABB,7.5KW,16.3A,4P,380;Installed;SP1.CP.THK2B/GB/M;61;https://www.safesave.info/MIC.php?id=Fajar-MotorList61;2023-10-26 14:46:02
EMO003782;FP-01-SP1-CPO-TH06;;"AC MOTOR;380V,50HZ,0.11KW,4P";Installed;SP1.CP.THK4.C/SW(0)/GM/M;62;https://www.safesave.info/MIC.php?id=Fajar-MotorList62;2023-10-26 14:46:03
EMO003526;FP-01-SP1-CPO-TH06-SCRF;;MOTOR,AC,AEVF-AP,TECO,3.7KW,8.7A,4P,380V;Installed;SP1.CP.THK4.B/GB(SCREW)/M;63;https://www.safesave.info/MIC.php?id=Fajar-MotorList63;2023-10-26 14:46:04
EMO000496;FP-01-SP1-CPO-TH07;;"MOTOR AC;15KW;29A;4P;380V";Installed;SP1.CP.THK4A/GB/M;64;https://www.safesave.info/MIC.php?id=Fajar-MotorList64;2023-10-26 14:46:05
EMO000495;FP-01-SP1-CPO-TH07-CHMX;;"MOTOR AC;11KW;23A;4P;380V;B";Installed;SP1.CP.CHM1/GB/M;65;https://www.safesave.info/MIC.php?id=Fajar-MotorList65;2023-10-26 14:46:06
EMO000497;FP-01-SP1-CPO-TH08;;"MOTOR AC;3,7KW;8,7A;4P;380V;V";Installed;SP1.CP.THK5B/GB/M;66;https://www.safesave.info/MIC.php?id=Fajar-MotorList66;2023-10-26 14:46:07
EMO000499;FP-01-SP1-CPO-TH09;10011069;"MOTOR AC;7,5KW;15A;4P;380V;V";Installed;SP1.CP.THK5A/GB/M;67;https://www.safesave.info/MIC.php?id=Fajar-MotorList67;2023-10-26 14:46:08
EMO000570;FP-01-SP1-CPO-DKC1-P017;;"AC MOTOR;380V,50Hz,75kW,6P,280M,B3";Installed;SP1.CP.DKC1/P1/M;68;https://www.safesave.info/MIC.php?id=Fajar-MotorList68;2023-10-26 14:46:09
EMO000672;FP-01-SP1-CPO-T018-P029;;"AC MOTOR;380V,50Hz,15kW,4P,160L,B3";Installed;SP1.CP.C5A/P1/M;69;https://www.safesave.info/MIC.php?id=Fajar-MotorList69;2023-10-26 14:46:10
EMO000717;FP-01-SP1-CPO-RF01;;"MOTOR AC;200KW;366A;4P;380V;B";Installed;SP1.CP.SNF/M;70;https://www.safesave.info/MIC.php?id=Fajar-MotorList70;2023-10-26 14:46:11
EMO000885;FP-01-SP1-CPO-T020-P031;;"AC MOTOR;380V,50HZ,30KW,4P,B";Installed;SP1.CP.C18/P1/M;71;https://www.safesave.info/MIC.php?id=Fajar-MotorList71;2023-10-26 14:46:12
EMO000913;FP-01-SP1-CPO-T001-A001;;"AC MOTOR;380V,50Hz,22kW,4P,180L,B3";Installed;SP1.CP.C1/AGT/M;72;https://www.safesave.info/MIC.php?id=Fajar-MotorList72;2023-10-26 14:46:13
EMO000978;FP-01-SP1-CPO-TH23-P205;;"AC MOTOR;380V,50Hz,55kW,4P,250M,B3";Installed;SP1.CP.C9/P2/M;73;https://www.safesave.info/MIC.php?id=Fajar-MotorList73;2023-10-26 14:46:14
EMO003408;FP-01-SP1-CPO-T023-P034;;"AC MOTOR;380V,50HZ,30KW,4P,B";Installed;SP1.CP.C15/P1/M;74;https://www.safesave.info/MIC.php?id=Fajar-MotorList74;2023-10-26 14:46:15
EMO002151;FP-01-SP1-CPO-T015-P025;;"AC MOTOR;380V,50Hz,75kW,4P,280S,B3";Installed;SP1.CP.C13/P1/M;75;https://www.safesave.info/MIC.php?id=Fajar-MotorList75;2023-10-26 14:46:16
EMO002450;FP-01-SP1-CPO-T242-P204;;"MOTOR ACABB;75KW;145A;4P;380V;B";Installed;SP1.CP.C9/P1/M;76;https://www.safesave.info/MIC.php?id=Fajar-MotorList76;2023-10-26 14:46:17
EMO002913;FP-01-SP1-CPO-TH23-P224;;AC MOTOR,380V,50Hz,55kW,4P,250M,B3;Installed;SP1.CP.C9/P3/M;77;https://www.safesave.info/MIC.php?id=Fajar-MotorList77;2023-10-26 14:46:18
EMO003133;FP-01-SP1-CPO-T023-P035;;MOTOR,AC,LS225Leroy Somer SOMER,37KW,71A,4P,38;Installed;SP1.CP.C15/P2/M;78;https://www.safesave.info/MIC.php?id=Fajar-MotorList78;2023-10-26 14:46:19
EMO000520;FP-01-SP1-CPO-PPIT-P341;10010926;"AC MOTORABB;380V,50Hz,55kW,4P,250M,B3";Installed;SP1.CPO.PPIT.P341/P1/M;79;https://www.safesave.info/MIC.php?id=Fajar-MotorList79;2023-10-26 14:46:20
EMO003580;FP-01-SP1-CPO-DKC1;;"AC MOTOR;380V,50HZ,0.11KW,4P";Installed;SP1.CP.DKC1/M;80;https://www.safesave.info/MIC.php?id=Fajar-MotorList80;2023-10-26 14:46:21
EMO003632;FP-01-SP1-CPO-SR03;;"AC MOTOR;380V,50Hz,22kW,4P,180L,V5";Installed;SP1.CP.PS(C)2/M;81;https://www.safesave.info/MIC.php?id=Fajar-MotorList81;2023-10-26 14:46:22
EMO003635;FP-01-SP1-CPO-SR41;;"AC MOTOR;380V,50Hz,45kW,8P,280M,B3";Installed;SP1.CP.PS(FIL)/M;82;https://www.safesave.info/MIC.php?id=Fajar-MotorList82;2023-10-26 14:46:23
EMO003657;FP-01-SP1-CPO-T273-P353;;"AC MOTOR;380V,50Hz,30kW,4P,200M,B3";Installed;SP1.CPO.T9/P1/M;83;https://www.safesave.info/MIC.php?id=Fajar-MotorList83;2023-10-26 14:46:24
EMO000412;FP-01-SP1-CLD-T081-A031;;"AC MOTOR TECO;380V,50Hz,11KW,6P,160L,B3";Installed;SP1.CL.C10/AGT/M;84;https://www.safesave.info/MIC.php?id=Fajar-MotorList84;2023-10-26 14:46:25
EMO000085;FP-01-SP1-CLD-T087-A033;;"AC MOTOR;TECO380V,50Hz,22kW,6P,200L,B3";Installed;SP1.CL.C16/AGT/M;85;https://www.safesave.info/MIC.php?id=Fajar-MotorList85;2023-10-26 14:46:26
EMO000193;FP-01-SP1-CLD-DSP2-IE2A;;"AC MOTOR;ABB380V,50Hz,4kW,4P";Installed;SP1.CL.DSP/IE2A/GB/M;86;https://www.safesave.info/MIC.php?id=Fajar-MotorList86;2023-10-26 14:46:27
EMO000368;FP-01-SP1-CLD-CN08;;"AC MOTOR;TECO380V,50HZ,11KW,6P,23.7A";Installed;SP1.CON8/GB/M;87;https://www.safesave.info/MIC.php?id=Fajar-MotorList87;2023-10-26 14:46:28
EMO000370;FP-01-SP1-CLD-DKC3-P106;;"AC MOTOR;ABB380V,50Hz,55kW,4P,107A,B";Installed;SP1.CL.DKC1/P1/M;88;https://www.safesave.info/MIC.php?id=Fajar-MotorList88;2023-10-26 14:46:29
EMO000372;FP-01-SP1-CLD-DKC4-P107;;"AC MOTOR;ABB380V,50Hz,75kW,4P,140A,B";Installed;SP1.CL.DKC2/P1/M;89;https://www.safesave.info/MIC.php?id=Fajar-MotorList89;2023-10-26 14:46:30
EMO000498;FP-01-SP1-CLD-DSP2-CHMX;;"MOTOR AC;TECO11KW;22A;4P;380V;V";Installed;SP1.CL.DSP/CHM/GB/M;90;https://www.safesave.info/MIC.php?id=Fajar-MotorList90;2023-10-26 14:46:31
EMO000376;FP-01-SP1-CLD-DSP2;;"MOTOR AC;250KW;62,9A;8P;3000V;B";Installed;SP1.CL.DSP/GB/M;91;https://www.safesave.info/MIC.php?id=Fajar-MotorList91;2023-10-26 14:46:32
EMO000377;FP-01-SP1-CLD-DSP2-IE1A;;"MOTOR ACABB;4KW;8,7A;4P;380V;B";Installed;SP1.CL.DSP/IE1A/GB/M;92;https://www.safesave.info/MIC.php?id=Fajar-MotorList92;2023-10-26 14:46:33
EMO000378;FP-01-SP1-CLD-DSP2-IE1B;;"MOTOR ACABB;4KW;8,7A;4P;380V;B";Installed;SP1.CL.DSP/IE1B/GB/M;93;https://www.safesave.info/MIC.php?id=Fajar-MotorList93;2023-10-26 14:46:34
EMO000380;FP-01-SP1-CLD-DSP2-IE2B;;"MOTOR AC;ABB4KW;8,7A;4P;380V;B";Installed;SP1.CL.DSP/IE2B/GB/M;94;https://www.safesave.info/MIC.php?id=Fajar-MotorList94;2023-10-26 14:46:35
EMO000381;FP-01-SP1-CLD-DSP2-IE2C;;"MOTOR ACABB4KW;8,7A;4P;380V;B";Installed;SP1.CL.DSP/IE2C/GB/M;95;https://www.safesave.info/MIC.php?id=Fajar-MotorList95;2023-10-26 14:46:36
EMO002850;FP-01-SP1-CLD-DSP2-SCRP;;"MOTOR AC;ABB37KW;72A;4P;380V;B";Installed;SP1.CL.DSP/SCP/GB/M;96;https://www.safesave.info/MIC.php?id=Fajar-MotorList96;2023-10-26 14:46:37
EMO000383;FP-01-SP1-CLD-PU08;;"AC MOTOR;ABB380V,50HZ,200KW,6P,B";Installed;SP1.PUL8/GB/M;97;https://www.safesave.info/MIC.php?id=Fajar-MotorList97;2023-10-26 14:46:38
EMO000384;FP-01-SP1-CLD-PU08-P093;;"AC MOTOR;ABB380V,50HZ,45KW,4P,B";Installed;SP1.PUL8/P1/M;98;https://www.safesave.info/MIC.php?id=Fajar-MotorList98;2023-10-26 14:46:39
EMO004242;FP-01-SP1-CLD-SR20;;"AC MOTOR MARATHON;380V,50Hz,45kW,6P,280S,B3";Installed;SP1.CL.ADS1/M;99;https://www.safesave.info/MIC.php?id=Fajar-MotorList99;2023-10-26 14:46:40
EMO000051;FP-01-SP1-CLD-SR21;;"AC MOTOR;380V,50Hz,4kW,4P,112M,B3";Installed;SP1.CL.JNS1/M;100;https://www.safesave.info/MIC.php?id=Fajar-MotorList100;2023-10-26 14:46:41
EMO004243;FP-01-SP1-CLD-SR23;;"AC MOTOR MARATHON;380V,50Hz,55kW,4P,250M,B3";Installed;SP1.CL.PS(C)1/M;101;https://www.safesave.info/MIC.php?id=Fajar-MotorList101;2023-10-26 14:46:42
EMO000391;FP-01-SP1-CLD-SR25;;"MOTOR ACABB;55KW;112A;8P;380V;V";Installed;SP1.CL.PS(F)1/M;102;https://www.safesave.info/MIC.php?id=Fajar-MotorList102;2023-10-26 14:46:43
EMO000392;FP-01-SP1-CLD-SR26;;"MOTOR AC;ABB37KW;71A;6P;380V;V";Installed;SP1.CL.PS(F)2/M;103;https://www.safesave.info/MIC.php?id=Fajar-MotorList103;2023-10-26 14:46:44
EMO000393;FP-01-SP1-CLD-SR27;;"MOTOR AC;ABB30KW;61A;6P;380V;V";Installed;SP1.CL.PS(F)3/M;104;https://www.safesave.info/MIC.php?id=Fajar-MotorList104;2023-10-26 14:46:45
EMO000400;FP-01-SP1-CLD-T075-A027;;"AC MOTOR;TECO380V,50Hz,15kW,6P,180L,B";Installed;SP1.CL.C4/AGT/M;105;https://www.safesave.info/MIC.php?id=Fajar-MotorList105;2023-10-26 14:46:46
EMO000402;FP-01-SP1-CLD-T076-A028;;"MOTOR ACTECO;15KW;31,9A;6P;380V;B";Installed;SP1.CL.C5/AGT1/M;106;https://www.safesave.info/MIC.php?id=Fajar-MotorList106;2023-10-26 14:46:47
EMO000404;FP-01-SP1-CLD-T076-P098;;"AC MOTOR;ABB380V,50Hz,15kW,4P,160L,B";Installed;SP1.CL.C5/P1/M;107;https://www.safesave.info/MIC.php?id=Fajar-MotorList107;2023-10-26 14:46:48
EMO000726;FP-01-SP1-CLD-T077-P099;;"AC MOTOR;ABB380V,50Hz,15kW,4P,160L,B3";Installed;SP1.CL.C6/P1/M;108;https://www.safesave.info/MIC.php?id=Fajar-MotorList108;2023-10-26 14:46:49
EMO000408;FP-01-SP1-CLD-T078-P101;;"MOTOR ACABB;30KW;61A;4P;380V;B";Installed;SP1.CL.C7/P2/M;109;https://www.safesave.info/MIC.php?id=Fajar-MotorList109;2023-10-26 14:46:50
EMO000409;FP-01-SP1-CLD-T078-P102;;"AC MOTOR;HUADA380V,50Hz,22kW,4P,180L,B";Installed;SP1.CL.C7/P3/M;110;https://www.safesave.info/MIC.php?id=Fajar-MotorList110;2023-10-26 14:46:51
EMO000485;FP-01-SP1-CLD-T080-P104;;"AC MOTOR;ABB380V,50Hz,15kW,4P,160L,B";Installed;SP1.CL.C9/P1/M;111;https://www.safesave.info/MIC.php?id=Fajar-MotorList111;2023-10-26 14:46:52
EMO000413;FP-01-SP1-CLD-T081-P105;;"AC MOTOR;ABB380V,50Hz,55kW,4P,250M,B3";Installed;SP1.CL.C10/P1/M;112;https://www.safesave.info/MIC.php?id=Fajar-MotorList112;2023-10-26 14:46:53
EMO000731;FP-01-SP1-CLD-T083-P111;;"AC MOTOR;380V,50Hz,11kW,4P,160M,B";Installed;SP1.CL.C13/P1/M;113;https://www.safesave.info/MIC.php?id=Fajar-MotorList113;2023-10-26 14:46:54
EMO000416;FP-01-SP1-CLD-T084-P113;;"AC MOTOR;380V,50Hz,30kW,4P,200L,B3";Installed;SP1.CL.C17/P1/M;114;https://www.safesave.info/MIC.php?id=Fajar-MotorList114;2023-10-26 14:46:55
EMO000417;FP-01-SP1-CLD-T084-P114;;"AC MOTOR;380V,50Hz,37kW,4P,225S,B3";Installed;SP1.CL.C17/P2/M;115;https://www.safesave.info/MIC.php?id=Fajar-MotorList115;2023-10-26 14:46:56
EMO003417;FP-01-SP1-CLD-T084-P115;;"AC MOTOR;CGE380V,50Hz,7.5kW,4P,132M,B3";Installed;SP1.CL.C17/P3/M;116;https://www.safesave.info/MIC.php?id=Fajar-MotorList116;2023-10-26 14:46:57
EMO001684;FP-01-SP1-CLD-T085-P116;;"AC MOTOR ABB;380V,50Hz,45kW,4P,250M,B3";Installed;SP1.CL.C14/P1/M;117;https://www.safesave.info/MIC.php?id=Fajar-MotorList117;2023-10-26 14:46:58
EMO004978;FP-01-SP1-CLD-T086-P117;;"AC MOTOR;380V,50Hz,30kW,4P,200L,B3";Installed;SP1.CL.C15/P1/M;118;https://www.safesave.info/MIC.php?id=Fajar-MotorList118;2023-10-26 14:46:59
EMO003478;FP-01-PM1-COT-COAT-BKR2;;"DC MOTOR;440V,30KW,76A";Installed;PM1.COT.BMB/BKR/GB/M;119;https://www.safesave.info/MIC.php?id=Fajar-MotorList119;2023-10-26 14:47:00
EMO000423;FP-01-SP1-CLD-T087-P118;;"AC MOTOR;ABB380V,50Hz,18.5kW,4P,180M,B3";Installed;SP1.CL.C16/P1/M;120;https://www.safesave.info/MIC.php?id=Fajar-MotorList120;2023-10-26 14:47:00
EMO000755;FP-01-SP1-CLD-T089-P109;;"AC MOTOR;ABB380V,50HZ,75KW,4P,B";Installed;SP1.CL.T2/P1/M;121;https://www.safesave.info/MIC.php?id=Fajar-MotorList121;2023-10-26 14:47:01
EMO000430;FP-01-SP1-CLD-TH18;;"AC MOTOR;380V,50Hz,7.5KW,4P,132M,V1";Installed;SP1.CL.THK(SF)1/GB/M;122;https://www.safesave.info/MIC.php?id=Fajar-MotorList122;2023-10-26 14:47:02
EMO000429;FP-01-SP1-CLD-TH19;;"MOTOR ACGE;7,5HP;12,6A;4P;380V;B";Installed;SP1.CL.THK2/GB/M;123;https://www.safesave.info/MIC.php?id=Fajar-MotorList123;2023-10-26 14:47:03
EMO002130;FP-01-SP1-CLD-TH20;;"AC MOTOR;380V,50HZ,7.5KW,4P,12A";Installed;SP1.CL.THK3/GB/M;124;https://www.safesave.info/MIC.php?id=Fajar-MotorList124;2023-10-26 14:47:04
EMO003129;FP-01-SP1-CLD-TH21;;MOTOR,AC,R80V,SEW,0.55KW,1.1A,4P,380V;Installed;SP1.CL.THK4/SW(O)/M;125;https://www.safesave.info/MIC.php?id=Fajar-MotorList125;2023-10-26 14:47:05
EMO001676;FP-01-SP1-CLD-TH21;;MOTOR,STROMBERG,7.5KW,12A,4P;Installed;SP1.CL.THK4/GB/M;126;https://www.safesave.info/MIC.php?id=Fajar-MotorList126;2023-10-26 14:47:06
EMO000997;FP-01-SP1-CLD-T079-P103;;"AC MOTOR;ABB380V,50Hz,15kW,4P,160L,B";Installed;SP1.CL.C8/P1/M;127;https://www.safesave.info/MIC.php?id=Fajar-MotorList127;2023-10-26 14:47:07
EMO001616;FP-01-SP1-CLD-T072-P094;;"AC MOTOR;ABB380V,50Hz,30kW,4P,200L,B3";Installed;SP1.CL.C1/P1/M;128;https://www.safesave.info/MIC.php?id=Fajar-MotorList128;2023-10-26 14:47:08
EMO000341;FP-01-SP1-CLD-TH21-P119;;"AC MOTOR;380V,50HZ,15KW,4P,30A,B";Installed;SP1.CL.THK4/P1/M;129;https://www.safesave.info/MIC.php?id=Fajar-MotorList129;2023-10-26 14:47:09
EMO002140;FP-01-SP1-CLD-BL01;;"AC MOTORTECO;380V,50Hz,55kW,4P,250S,B3";Installed;SP1.CL.VS1/BLW/M;130;https://www.safesave.info/MIC.php?id=Fajar-MotorList130;2023-10-26 14:47:10
EMO000758;FP-01-SP1-CLD-T078-P100;;"AC MOTORASEA;380V,50HZ,30KW,4P,B";Installed;SP1.CL.C7/P1/M;131;https://www.safesave.info/MIC.php?id=Fajar-MotorList131;2023-10-26 14:47:11
EMO000103;FP-01-SP1-CLD-T073-P095;;"AC MOTOR;ABB380V,50Hz,15kW,4P,160L,B";Installed;SP1.CL.C2/P1/M;132;https://www.safesave.info/MIC.php?id=Fajar-MotorList132;2023-10-26 14:47:12
EMO000411;FP-01-SP1-CLD-T075-P097;;"AC MOTOR;TECO380V,50Hz,15kW,4P,160L,B3";Installed;SP1.CL.C4/P1/M;133;https://www.safesave.info/MIC.php?id=Fajar-MotorList133;2023-10-26 14:47:13
EMO000523;FP-01-SP1-CLD-DKC5-P108;;"AC MOTOR;ABB380V,50Hz,22kW,4P,180L,B3";Installed;SP1.CL.DKC3/P1/M;134;https://www.safesave.info/MIC.php?id=Fajar-MotorList134;2023-10-26 14:47:14
EMO001666;FP-01-SP1-CLD-T082-P110;;"AC MOTOR;TECO380V,50Hz,22kW,4P,180L,B3";Installed;SP1.CL.C12/P1/M;135;https://www.safesave.info/MIC.php?id=Fajar-MotorList135;2023-10-26 14:47:15
EMO001814;FP-01-SP1-CLD-T073-A025;;AC MOTOR,TECO380V,50HZ,3.7KW,8P;Installed;SP1.CL.C2/AGT/M;136;https://www.safesave.info/MIC.php?id=Fajar-MotorList136;2023-10-26 14:47:16
EMO002169;FP-01-SP1-CLD-T077-A030;;"AC MOTORTECO;380V,50Hz,15kW,6P,180L,B3";Installed;SP1.CL.C6/AGT/M;137;https://www.safesave.info/MIC.php?id=Fajar-MotorList137;2023-10-26 14:47:17
EMO000747;FP-01-SP1-CLD-T086-A032;;"AC MOTOR;TECO380V,50Hz,11kW,6P,160L,B3";Installed;SP1.CL.C15/AGT/M;138;https://www.safesave.info/MIC.php?id=Fajar-MotorList138;2023-10-26 14:47:18
EMO003914;FP-01-SP1-CLD-T090-P112;;"AC MOTORABB;380V,50HZ,7.5KW,4P,16A,B";Installed;SP1.CL.T3/P1/M;139;https://www.safesave.info/MIC.php?id=Fajar-MotorList139;2023-10-26 14:47:19
EMO002709;FP-01-SP1-CLD-T076-A029;;"AC MOTORTECO;380Hz,50HZ,15KW,6P,B";Installed;SP1.CL.C5/AGT2/M;140;https://www.safesave.info/MIC.php?id=Fajar-MotorList140;2023-10-26 14:47:20
EMO003148;FP-01-SP1-CLD-T091-P120;;"AC MOTORTECO;380V,50HZ,75kW,4P,140A,B";Installed;SP1.CL.T4/P1/M;141;https://www.safesave.info/MIC.php?id=Fajar-MotorList141;2023-10-26 14:47:21
EMO002119;FP-01-SP1-CLD-T072-A024;;"AC MOTOR;TECO380V,50Hz,22kW,6P,200L,B";Installed;SP1.CL.C1/AGT/M;142;https://www.safesave.info/MIC.php?id=Fajar-MotorList142;2023-10-26 14:47:22
EMO000036;FP-01-SP1-MXW-T050-P057;;"AC MOTOR;ABB 380V,50Hz,132kW,4P,315S,B3";Installed;SP1.MW.C4/P6/M;143;https://www.safesave.info/MIC.php?id=Fajar-MotorList143;2023-10-26 14:47:23
EMO000486;FP-01-SP1-MXW-T361-P385;;"AC MOTOR;TECO 380V,50Hz,30kW,4P,200L,B3";Installed;SP1.MW.T35A/P/M;144;https://www.safesave.info/MIC.php?id=Fajar-MotorList144;2023-10-26 14:47:24
EMO000414;FP-01-SP1-MXW-T064-P083;;"AC MOTOR;380V,50Hz,22kW,4P,180L,B3";Installed;SP1.MW.VS2/P1/M;145;https://www.safesave.info/MIC.php?id=Fajar-MotorList145;2023-10-26 14:47:25
EMO000502;FP-01-SP1-MXW-DSP1;;"MOTOR AC;TECO 500KW;114A;4P;3000V;B";Installed;SP1.MW.DSP1/M;146;https://www.safesave.info/MIC.php?id=Fajar-MotorList146;2023-10-26 14:47:26
EMO000513;FP-01-SP1-MXW-RF04;;"AC MOTOR;GE 3000V,50Hz,450kW,12P,490Rpm";Installed;SP1.UK.DDR3/M;147;https://www.safesave.info/MIC.php?id=Fajar-MotorList147;2023-10-26 14:47:27
EMO004255;FP-01-SP1-MXW-SR12;;"AC MOTOR;MARATHON 380V,50Hz,45kW,6P,280S,B3";Installed;SP1.MW.PS(C)1/M;148;https://www.safesave.info/MIC.php?id=Fajar-MotorList148;2023-10-26 14:47:28
EMO003799;FP-01-SP1-MXW-SR13;;"AC MOTOR;ABB 380V,50Hz,75kW,4P,280S,B3";Installed;SP1.MW.FRAC/M;149;https://www.safesave.info/MIC.php?id=Fajar-MotorList149;2023-10-26 14:47:29
EMO000516;FP-01-SP1-MXW-SR14;;"MOTOR AC;ABB 110KW;216A;8P;380V;V";Installed;SP1.MW.PS(F)1/M;150;https://www.safesave.info/MIC.php?id=Fajar-MotorList150;2023-10-26 14:47:30
EMO004249;FP-01-SP1-MXW-SR15;;"AC MOTOR MARATHON;380V,50Hz,55kW,8P,315S,B3";Installed;SP1.MW.PS(F)2/M;151;https://www.safesave.info/MIC.php?id=Fajar-MotorList151;2023-10-26 14:47:31
EMO003656;FP-01-SP1-MXW-SR16;;"AC MOTOR;TECO380V,50Hz,75kW,8P,315S,V5";Installed;SP1.MW.PS(C)2/M;152;https://www.safesave.info/MIC.php?id=Fajar-MotorList152;2023-10-26 14:47:32
EMO004248;FP-01-SP1-MXW-SR18;;"AC MOTOR;380V,50Hz,22kW,4P,180L,B3";Installed;SP1.MW.PS(C)3/M;153;https://www.safesave.info/MIC.php?id=Fajar-MotorList153;2023-10-26 14:47:33
EMO003664;FP-01-SP1-MXW-SR40;;"AC MOTOR HUADA;380V,50Hz,75kW,8P,315M,B3";Installed;SP1.MW1.PS(F)1/M;154;https://www.safesave.info/MIC.php?id=Fajar-MotorList154;2023-10-26 14:47:34
EMO000094;FP-01-SP1-MXW-T048-P061;;MOTOR AC ABB 380V,50Hz,22kW,4P,180L,B3;Installed;SP1.MW.T2/P1/M;155;https://www.safesave.info/MIC.php?id=Fajar-MotorList155;2023-10-26 14:47:35
EMO000529;FP-01-SP1-MXW-T049-A017;;"AC MOTOR;TECO380V,50Hz,22kW,4P,180L,B3";Installed;SP1.MW.C3/AGT/GB/M;156;https://www.safesave.info/MIC.php?id=Fajar-MotorList156;2023-10-26 14:47:36
EMO002697;FP-01-SP1-MXW-T049-P062;;"AC MOTOR;380V,50Hz,75kW,4P,250M,B3";Installed;SP1.MW.C3/P1/M;157;https://www.safesave.info/MIC.php?id=Fajar-MotorList157;2023-10-26 14:47:37
EMO002710;FP-01-SP1-MXW-T050-P064;;;Installed;SP1.MW.C4/P2/M;158;https://www.safesave.info/MIC.php?id=Fajar-MotorList158;2023-10-26 14:47:38
EMO000535;FP-01-SP1-MXW-T050-P067;;"AC MOTOR;ABB 380V,50Hz,22kW,4P,180L,B3";Installed;SP1.MW.C4/P5/M;159;https://www.safesave.info/MIC.php?id=Fajar-MotorList159;2023-10-26 14:47:39
EMO000285;FP-01-SP1-MXW-T052-P070;;"MOTOR AC ABB;30KW;61A;4P;380V;B";Installed;SP1.MW.T4/P1/M;160;https://www.safesave.info/MIC.php?id=Fajar-MotorList160;2023-10-26 14:47:40
EMO005630;FP-01-SP1-MXW-T055-P076;10011115;"AC MOTOR;380V,50Hz,75kW,4P,280S,B3";Installed;SP1.MW.T(DLG)1/P1/M;161;https://www.safesave.info/MIC.php?id=Fajar-MotorList161;2023-10-26 14:47:41
EMO000544;FP-01-SP1-MXW-T056-P077;;"AC MOTOR;380V,50Hz,15kW,4P,B";Installed;SP1.MW.T(DLG)2/P1/M;162;https://www.safesave.info/MIC.php?id=Fajar-MotorList162;2023-10-26 14:47:42
EMO000080;FP-01-SP1-MXW-T057-A018;;"MOTOR AC TECO AEEB;22KW;44,5A;6P;380V;B";Installed;SP1.MW.C5/AGT1/M;163;https://www.safesave.info/MIC.php?id=Fajar-MotorList163;2023-10-26 14:47:43
EMO003577;FP-01-SP1-MXW-TH12;;"AC MOTOR TECO AEEB ;380V,50HZ,30KW,6P,380V";Installed;SP1.MW.THK(LF)1/GB/M;164;https://www.safesave.info/MIC.php?id=Fajar-MotorList164;2023-10-26 14:47:44
EMO002980;FP-01-SP1-MXW-TH13;;"AC MOTOR;380V,50Hz,0.55kW,4P";Installed;SP1.MW.THK(LF).2.SW/M;165;https://www.safesave.info/MIC.php?id=Fajar-MotorList165;2023-10-26 14:47:45
EMO003317;FP-01-SP1-MXW-TH13;;"AC MOTOR;380V,50HZ,37KW,4P,B";Installed;SP1.MXW.TH13.GB/M;166;https://www.safesave.info/MIC.php?id=Fajar-MotorList166;2023-10-26 14:47:46
